subject,predicate,object
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1605,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CoursePlanning
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-3338,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/studyPeriod,3.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10074.1006.2014-2015.1.0.compulsory,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/academicYear,2014-2015
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-1514_19920320-0121,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AllocatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1514
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-4461_19780602-0035,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-2317_19601021-0018,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,231.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-3094_19620424-0026,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19620424-0026
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-3513_19900902-0090,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/TrackedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-3513
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-85_19910927-0128,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AllocatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-85
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-5179_19901219-0125,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,137.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-2808,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/studyPeriod,3.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-976_19930709-0100,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,96.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-2200_19561222-0030,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19561222-0030
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-5487_19611219-0014,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AllocatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-5487
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-2428,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-5321_19900119-0104,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/TrackedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-5321
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-286_19640220-0029,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19640220-0029
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-3173_19580515-0017,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AllocatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-3173
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-2591,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/planningNumStudents,20
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-2258,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/assistantHours,300
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-3698_19790708-0041,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,120.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-1826_19770224-0058,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-1080_19790717-0045,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,140.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-1276_19750102-0059,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,111.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-2184,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CoursePlanning
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-2836_19970117-0131,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-23,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/seniorHours,260
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19930508-0061,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/EmployedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Divisions/D1-4
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10054.1152.2022-2023.2.0.elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/academicYear,2022-2023
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-3082_19931212-0079,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/TrackedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-3082
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1215,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CoursePlanning
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-1924_19850305-0003,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/grade,3.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-2986_19570615-0011,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/TrackedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-2986
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-3225_19780815-0047,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19780815-0047
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-5442_19781125-0031,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AllocatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-5442
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-3155_19590129-0004,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19590129-0004
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-4992,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/studyPeriod,4.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-2594_19680712-0028,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-3324_19781130-0054,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,89.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Registrations/I-2157_19851126-0070,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/grade,3.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-277,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/InstantiatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Courses/1189
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10001.1131.2022-2023.3.0.elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/studyYear,3.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-2172_19690408-0009,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19690408-0009
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-1607_19781217-0053,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/TrackedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1607
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-1115_19790708-0041,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AllocatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1115
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-2852_19921002-0129,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AllocatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-2852
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-4147,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ExaminedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19600529-0021
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-477_19780602-0035,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-193,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/InstantiatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Courses/1178
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10001.1240.2017-2018.2.0.compulsory,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-2435_19910921-0136,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AllocatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-2435
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-2869_19630126-0001,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,247.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-4847_19680712-0028,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,240.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-3224,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/academicYear,2020-2021
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-1159_19910404-0102,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-5443,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-3425,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/seniorHours,280
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-4516_19900902-0090,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-5291,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-240_19600814-0002,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,284.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-266_19761009-0055,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19761009-0055
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-817_19790708-0041,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19790708-0041
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-2709_19620424-0026,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,278.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19970904-0089,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/EnrolledIn,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Programmes/10011
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-4631,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/studyPeriod,1.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-5250_19560705-0025,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10031.1080.2021-2022.1.0.compulsory-elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/courseType,compulsory-elective
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-3888,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/planningNumStudents,20
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10013.1233.2022-2023.3.0.compulsory-elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/studyYear,3.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-4944_19630126-0001,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19630126-0001
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-4545,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/academicYear,2016-2017
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-2450,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/instanceID,I-2450
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-2405_19590129-0004,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ProgrammeCourses/10051.1080.2016-2017.3.0.elective,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/courseType,elective
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-944_19900307-0105,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedTo,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/Person/19900307-0105
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AssignedHours/I-1013_19780317-0052,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/AllocatedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-1013
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-3444_19750331-0036,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/hours,136.0
http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/ReportedHours/I-316_19690513-0015,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/TrackedBy,http://www.semanticweb.org/edgar/ontologies/2025/3/untitled-ontology-2/CourseInstances/I-316
